Category,City,Country,Customer ID,Customer Name,Sum of Discount,Order Date,Order ID,Count of Postal Code,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Count of Row ID,Sum of Sales,Segment,Ship Mode,State,Sub-Category,Year,Quarter,Month,Day
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,0,2016-07-17 00:00:00,CA-2016-121671,1,OFF-PA-10001471,Strathmore Photo Frame Cards,10.0878,3,Central,1,21.93,Consumer,Standard Class,Missouri,Paper,2016,Qtr 3,July,22
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,0,2016-07-17 00:00:00,CA-2016-121671,1,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",3.7436,1,Central,1,7.64,Consumer,Standard Class,Missouri,Paper,2016,Qtr 3,July,22
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,0,2016-07-17 00:00:00,CA-2016-121671,1,OFF-PA-10001934,Xerox 1993,25.4016,8,Central,1,51.84,Consumer,Standard Class,Missouri,Paper,2016,Qtr 3,July,22
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,0,2016-07-17 00:00:00,CA-2016-121671,1,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,47.7306,1,Central,1,265.17,Consumer,Standard Class,Missouri,Storage,2016,Qtr 3,July,22
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,0,2016-07-17 00:00:00,CA-2016-121671,1,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",4.8588,3,Central,1,242.94,Consumer,Standard Class,Missouri,Storage,2016,Qtr 3,July,22
Office Supplies,Springfield,United States,AH-10690,Anna Häberlin,0,2016-05-30 00:00:00,CA-2016-113831,1,OFF-LA-10001297,Avery 473,29.808,6,South,1,62.1,Corporate,Standard Class,Virginia,Labels,2016,Qtr 2,June,3
Office Supplies,Springfield,United States,AJ-10780,Anthony Jacobs,0,2014-01-10 00:00:00,CA-2014-149020,1,OFF-LA-10004272,Avery 482,1.3583,1,South,1,2.89,Corporate,Standard Class,Virginia,Labels,2014,Qtr 1,January,15
Office Supplies,Springfield,United States,AJ-10795,Anthony Johnson,0,2016-09-12 00:00:00,CA-2016-123946,1,OFF-FA-10002975,Staples,5.2164,3,South,1,11.34,Corporate,Standard Class,Virginia,Fasteners,2016,Qtr 3,September,17
Office Supplies,Springfield,United States,AJ-10795,Anthony Johnson,0,2016-09-12 00:00:00,CA-2016-123946,1,OFF-ST-10000419,"Rogers Jumbo File, Granite",0.679,5,South,1,67.9,Corporate,Standard Class,Virginia,Storage,2016,Qtr 3,September,17
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,0,2015-11-09 00:00:00,CA-2015-127509,1,OFF-BI-10002393,Binder Posts,7.9212,3,Central,1,17.22,Consumer,Standard Class,Missouri,Binders,2015,Qtr 4,November,13
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,0,2015-11-09 00:00:00,CA-2015-127509,1,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",12.3234,3,Central,1,26.22,Consumer,Standard Class,Missouri,Envelopes,2015,Qtr 4,November,13
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,0,2015-11-09 00:00:00,CA-2015-127509,1,OFF-PA-10002160,Xerox 1978,8.4966,3,Central,1,17.34,Consumer,Standard Class,Missouri,Paper,2015,Qtr 4,November,13
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,0,2017-04-01 00:00:00,CA-2017-145877,1,OFF-EN-10001990,Staple envelope,13.348,5,Central,1,28.4,Consumer,Second Class,Missouri,Envelopes,2017,Qtr 2,April,4
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,0,2017-04-01 00:00:00,CA-2017-145877,1,OFF-ST-10000649,Hanging Personal Folder File,23.55,6,Central,1,94.2,Consumer,Second Class,Missouri,Storage,2017,Qtr 2,April,4
Office Supplies,Springfield,United States,AS-10240,Alan Shonely,0,2015-03-29 00:00:00,CA-2015-150749,1,OFF-AR-10003732,Newell 333,1.4456,2,South,1,5.56,Consumer,Second Class,Virginia,Art,2015,Qtr 2,April,3
Office Supplies,Springfield,United States,BD-11605,Brian Dahlen,0,2016-04-12 00:00:00,CA-2016-112102,1,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,28.755,5,South,1,63.9,Consumer,Standard Class,Virginia,Envelopes,2016,Qtr 2,April,16
Office Supplies,Springfield,United States,BD-11605,Brian Dahlen,0,2016-04-12 00:00:00,CA-2016-112102,1,OFF-PA-10000100,Xerox 1945,20.0851,1,South,1,40.99,Consumer,Standard Class,Virginia,Paper,2016,Qtr 2,April,16
Office Supplies,Springfield,United States,BE-11455,Brad Eason,0,2016-05-06 00:00:00,US-2016-146857,1,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,15.2544,1,Central,1,54.48,Home Office,Second Class,Missouri,Appliances,2016,Qtr 2,May,8
Office Supplies,Springfield,United States,BG-11035,Barry Gonzalez,0,2017-11-02 00:00:00,CA-2017-169005,1,OFF-AR-10000246,Newell 318,1.4456,2,South,1,5.56,Consumer,Standard Class,Virginia,Art,2017,Qtr 4,November,6
Office Supplies,Springfield,United States,CA-12265,Christina Anderson,0,2016-02-07 00:00:00,CA-2016-106894,1,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3.6018,3,South,1,7.83,Consumer,Same Day,Virginia,Labels,2016,Qtr 1,February,7
Office Supplies,Springfield,United States,CL-12700,Craig Leslie,0,2017-04-14 00:00:00,CA-2017-159604,1,OFF-BI-10003460,Acco 3-Hole Punch,4.2048,2,Central,1,8.76,Home Office,First Class,Missouri,Binders,2017,Qtr 2,April,15
Office Supplies,Springfield,United States,CP-12085,Cathy Prescott,0,2017-01-13 00:00:00,US-2017-167402,1,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,54.5844,6,Central,1,209.94,Corporate,Second Class,Missouri,Art,2017,Qtr 1,January,18
Office Supplies,Springfield,United States,CP-12085,Cathy Prescott,0,2017-01-13 00:00:00,US-2017-167402,1,OFF-PA-10004983,Xerox 23,15.552,5,Central,1,32.4,Corporate,Second Class,Missouri,Paper,2017,Qtr 1,January,18
Office Supplies,Springfield,United States,CP-12085,Cathy Prescott,0,2017-01-13 00:00:00,US-2017-167402,1,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,83.281,5,Central,1,4164.05,Corporate,Second Class,Missouri,Supplies,2017,Qtr 1,January,18
Office Supplies,Springfield,United States,DE-13255,Deanra Eno,0.2,2016-01-11 00:00:00,CA-2016-126529,1,OFF-PA-10001166,Xerox 2,5.4432,3,East,1,15.552,Home Office,Second Class,Ohio,Paper,2016,Qtr 1,January,13
Office Supplies,Springfield,United States,DE-13255,Deanra Eno,0.2,2016-01-11 00:00:00,CA-2016-126529,1,OFF-PA-10003656,Xerox 1935,20.5764,3,East,1,63.312,Home Office,Second Class,Ohio,Paper,2016,Qtr 1,January,13
Office Supplies,Springfield,United States,DK-12835,Damala Kotsonis,0,2015-02-07 00:00:00,CA-2015-147529,1,OFF-EN-10000056,Cameo Buff Policy Envelopes,146.2405,5,South,1,311.15,Corporate,Standard Class,Virginia,Envelopes,2015,Qtr 1,February,11
Office Supplies,Springfield,United States,DK-12835,Damala Kotsonis,0,2015-02-07 00:00:00,CA-2015-147529,1,OFF-PA-10003349,Xerox 1957,6.3504,2,South,1,12.96,Corporate,Standard Class,Virginia,Paper,2015,Qtr 1,February,11
Office Supplies,Springfield,United States,DK-12835,Damala Kotsonis,0.2,2017-10-21 00:00:00,CA-2017-167094,1,OFF-PA-10003953,Xerox 218,1.8144,1,West,1,5.184,Corporate,First Class,Oregon,Paper,2017,Qtr 4,October,22
Office Supplies,Springfield,United States,DK-13090,Dave Kipp,0,2015-10-09 00:00:00,CA-2015-129098,1,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",8.3268,2,South,1,30.84,Consumer,Standard Class,Virginia,Storage,2015,Qtr 4,October,13
Office Supplies,Springfield,United States,DW-13195,David Wiener,0.2,2014-01-18 00:00:00,CA-2014-123477,1,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,6.4864,4,West,1,64.864,Corporate,Second Class,Oregon,Appliances,2014,Qtr 1,January,21
Office Supplies,Springfield,United States,EM-14095,Eudokia Martin,0,2015-08-07 00:00:00,CA-2015-163237,1,OFF-LA-10004545,Avery 50,11.7782,2,South,1,25.06,Corporate,Second Class,Virginia,Labels,2015,Qtr 3,August,9
Office Supplies,Springfield,United States,FC-14245,Frank Carlisle,0.2,2015-06-13 00:00:00,CA-2015-104059,1,OFF-AR-10000634,Newell 320,0.2996,1,East,1,3.424,Home Office,Second Class,Ohio,Art,2015,Qtr 2,June,15
Office Supplies,Springfield,United States,JA-15970,Joseph Airdo,0.2,2014-09-17 00:00:00,CA-2014-131947,1,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,4.782,3,West,1,38.256,Consumer,Standard Class,Oregon,Art,2014,Qtr 3,September,22
Office Supplies,Springfield,United States,JA-15970,Joseph Airdo,0.2,2014-09-17 00:00:00,CA-2014-131947,1,OFF-AR-10001473,Newell 313,0.4592,2,West,1,5.248,Consumer,Standard Class,Oregon,Art,2014,Qtr 3,September,22
Office Supplies,Springfield,United States,JA-15970,Joseph Airdo,0.2,2014-09-17 00:00:00,CA-2014-131947,1,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,13.078,5,West,1,40.24,Consumer,Standard Class,Oregon,Paper,2014,Qtr 3,September,22
Office Supplies,Springfield,United States,JA-15970,Joseph Airdo,0.2,2014-09-17 00:00:00,CA-2014-131947,1,OFF-PA-10003039,Xerox 1960,46.47,6,West,1,148.704,Consumer,Standard Class,Oregon,Paper,2014,Qtr 3,September,22
Office Supplies,Springfield,United States,JJ-15760,Joel Jenkins,0,2015-10-05 00:00:00,CA-2015-115091,1,OFF-AP-10000696,Holmes Odor Grabber,9.5172,2,South,1,28.84,Home Office,Standard Class,Virginia,Appliances,2015,Qtr 4,October,9
Office Supplies,Springfield,United States,JJ-15760,Joel Jenkins,0,2015-10-05 00:00:00,CA-2015-115091,1,OFF-AR-10000658,Newell 324,12.936,4,South,1,46.2,Home Office,Standard Class,Virginia,Art,2015,Qtr 4,October,9
Office Supplies,Springfield,United States,JK-16090,Juliana Krohn,0.2,2017-10-02 00:00:00,CA-2017-141117,1,OFF-AR-10003727,Berol Giant Pencil Sharpener,10.7037,7,West,1,95.144,Consumer,Standard Class,Oregon,Art,2017,Qtr 4,October,8
Office Supplies,Springfield,United States,JK-16090,Juliana Krohn,0.7,2017-10-02 00:00:00,CA-2017-141117,1,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-16.6012,7,West,1,22.638,Consumer,Standard Class,Oregon,Binders,2017,Qtr 4,October,8
Office Supplies,Springfield,United States,JK-16090,Juliana Krohn,0.2,2017-10-02 00:00:00,CA-2017-141117,1,OFF-SU-10004664,Acme Softgrip Scissors,4.3956,6,West,1,39.072,Consumer,Standard Class,Oregon,Supplies,2017,Qtr 4,October,8
Office Supplies,Springfield,United States,JP-16135,Julie Prescott,0.2,2017-05-12 00:00:00,US-2017-106796,1,OFF-AR-10003504,Newell 347,1.1556,3,East,1,10.272,Home Office,Standard Class,Ohio,Art,2017,Qtr 2,May,19
Office Supplies,Springfield,United States,JR-16210,Justin Ritter,0.7,2016-04-10 00:00:00,US-2016-114622,1,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,-6.5296,2,East,1,8.904,Corporate,First Class,Ohio,Binders,2016,Qtr 2,April,12
Office Supplies,Springfield,United States,JR-16210,Justin Ritter,0.2,2017-09-19 00:00:00,CA-2017-143378,1,OFF-AR-10001915,Peel-Off China Markers,6.5538,3,West,1,23.832,Corporate,Standard Class,Oregon,Art,2017,Qtr 3,September,25
Office Supplies,Springfield,United States,KB-16585,Ken Black,0.2,2015-11-14 00:00:00,CA-2015-138674,1,OFF-FA-10000304,Advantus Push Pins,2.289,5,West,1,8.72,Corporate,First Class,Oregon,Fasteners,2015,Qtr 4,November,17
Office Supplies,Springfield,United States,KD-16270,Karen Daniels,0,2016-06-04 00:00:00,CA-2016-119823,1,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",35.6636,2,South,1,75.88,Consumer,First Class,Virginia,Paper,2016,Qtr 2,June,6
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0,2014-03-21 00:00:00,CA-2014-163223,1,OFF-AR-10001573,American Pencil,2.7028,4,South,1,9.32,Corporate,Standard Class,Virginia,Art,2014,Qtr 1,March,25
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0,2014-03-21 00:00:00,CA-2014-163223,1,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",59.0112,3,South,1,122.94,Corporate,Standard Class,Virginia,Binders,2014,Qtr 1,March,25
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0,2014-03-21 00:00:00,CA-2014-163223,1,OFF-LA-10004409,Avery 492,6.624,5,South,1,14.4,Corporate,Standard Class,Virginia,Labels,2014,Qtr 1,March,25
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0,2014-03-21 00:00:00,CA-2014-163223,1,OFF-PA-10000675,Xerox 1919,60.2553,3,South,1,122.97,Corporate,Standard Class,Virginia,Paper,2014,Qtr 1,March,25
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0.2,2015-10-26 00:00:00,CA-2015-150714,1,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,5,West,1,203.88,Corporate,Standard Class,Oregon,Appliances,2015,Qtr 4,November,1
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0.7,2015-10-26 00:00:00,CA-2015-150714,1,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-10.4874,7,West,1,14.301,Corporate,Standard Class,Oregon,Binders,2015,Qtr 4,November,1
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0.2,2015-10-26 00:00:00,CA-2015-150714,1,OFF-LA-10001474,Avery 477,47.6268,6,West,1,146.544,Corporate,Standard Class,Oregon,Labels,2015,Qtr 4,November,1
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0.2,2015-10-26 00:00:00,CA-2015-150714,1,OFF-PA-10001497,Xerox 1914,47.8152,3,West,1,131.904,Corporate,Standard Class,Oregon,Paper,2015,Qtr 4,November,1
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,0.2,2015-10-26 00:00:00,CA-2015-150714,1,OFF-ST-10001809,Fellowes Officeware Wire Shelving,-161.694,10,West,1,718.64,Corporate,Standard Class,Oregon,Storage,2015,Qtr 4,November,1
Office Supplies,Springfield,United States,KL-16645,Ken Lonsdale,0.2,2016-12-29 00:00:00,CA-2016-157742,1,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",10.422,3,West,1,27.792,Consumer,Second Class,Oregon,Envelopes,2016,Qtr 4,December,31
Office Supplies,Springfield,United States,KM-16225,Kalyca Meade,0,2016-11-10 00:00:00,CA-2016-119935,1,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",39.3408,2,Central,1,81.96,Corporate,Standard Class,Missouri,Binders,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,KN-16390,Katherine Nockton,0.7,2015-08-21 00:00:00,CA-2015-154823,1,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,-8.9796,2,East,1,12.828,Corporate,Standard Class,Ohio,Binders,2015,Qtr 3,August,25
Office Supplies,Springfield,United States,LM-17065,Liz MacKendrick,0.2,2015-12-18 00:00:00,US-2015-120161,1,OFF-ST-10001809,Fellowes Officeware Wire Shelving,-145.5246,9,East,1,646.776,Consumer,Standard Class,Ohio,Storage,2015,Qtr 4,December,23
Office Supplies,Springfield,United States,MB-18085,Mick Brown,0,2016-09-04 00:00:00,CA-2016-142524,1,OFF-EN-10003286,Staple envelope,7.7832,2,Central,1,16.56,Consumer,Standard Class,Missouri,Envelopes,2016,Qtr 3,September,8
Office Supplies,Springfield,United States,ME-17320,Maria Etezadi,0,2016-04-04 00:00:00,CA-2016-159142,1,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",13.0707,3,South,1,27.81,Home Office,First Class,Virginia,Paper,2016,Qtr 2,April,5
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,0.2,2017-06-25 00:00:00,CA-2017-133648,1,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",0.7348,2,West,1,5.344,Home Office,Standard Class,Oregon,Art,2017,Qtr 3,July,2
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,0.2,2017-06-25 00:00:00,CA-2017-133648,1,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,-2.1195,3,West,1,11.304,Home Office,Standard Class,Oregon,Fasteners,2017,Qtr 3,July,2
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,0.2,2017-06-25 00:00:00,CA-2017-133648,1,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,26.64,6,West,1,71.04,Home Office,Standard Class,Oregon,Labels,2017,Qtr 3,July,2
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,0.2,2017-11-11 00:00:00,CA-2017-143455,1,OFF-PA-10004451,Xerox 222,3.6288,2,East,1,10.368,Home Office,Standard Class,Ohio,Paper,2017,Qtr 4,November,18
Office Supplies,Springfield,United States,MM-17920,Michael Moore,0,2014-08-27 00:00:00,CA-2014-101266,1,OFF-PA-10002986,Xerox 1898,6.4128,2,South,1,13.36,Consumer,Second Class,Virginia,Paper,2014,Qtr 3,August,30
Office Supplies,Springfield,United States,MN-17935,Michael Nguyen,0.2,2016-05-15 00:00:00,CA-2016-165673,1,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",5.5216,4,East,1,15.232,Consumer,Second Class,Ohio,Paper,2016,Qtr 2,May,19
Office Supplies,Springfield,United States,MP-18175,Mike Pelletier,0.2,2016-12-15 00:00:00,US-2016-127334,1,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,8.7168,2,West,1,87.168,Home Office,Standard Class,Oregon,Appliances,2016,Qtr 4,December,21
Office Supplies,Springfield,United States,MS-17980,Michael Stewart,0,2015-12-04 00:00:00,CA-2015-142377,1,OFF-PA-10001970,Xerox 1881,40.4012,7,Central,1,85.96,Corporate,Standard Class,Missouri,Paper,2015,Qtr 4,December,9
Office Supplies,Springfield,United States,NZ-18565,Nick Zandusky,0,2014-08-02 00:00:00,US-2014-106299,1,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,12.549,5,Central,1,26.7,Home Office,Standard Class,Missouri,Binders,2014,Qtr 3,August,8
Office Supplies,Springfield,United States,NZ-18565,Nick Zandusky,0,2014-08-02 00:00:00,US-2014-106299,1,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,226.3626,2,Central,1,838.38,Home Office,Standard Class,Missouri,Storage,2014,Qtr 3,August,8
Office Supplies,Springfield,United States,PG-18895,Paul Gonzalez,0,2017-06-13 00:00:00,CA-2017-122056,1,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,50.9208,7,South,1,181.86,Consumer,Standard Class,Virginia,Art,2017,Qtr 2,June,17
Office Supplies,Springfield,United States,PJ-18835,Patrick Jones,0,2015-11-14 00:00:00,CA-2015-154746,1,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,322.1829,3,South,1,826.11,Corporate,First Class,Virginia,Appliances,2015,Qtr 4,November,17
Office Supplies,Springfield,United States,PJ-18835,Patrick Jones,0,2015-11-14 00:00:00,CA-2015-154746,1,OFF-EN-10001532,Brown Kraft Recycled Envelopes,16.98,2,South,1,33.96,Corporate,First Class,Virginia,Envelopes,2015,Qtr 4,November,17
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0.2,2016-11-10 00:00:00,CA-2016-145177,1,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",29.302,4,East,1,334.88,Home Office,Standard Class,Ohio,Appliances,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0.7,2016-11-10 00:00:00,CA-2016-145177,1,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-46.592,7,East,1,69.888,Home Office,Standard Class,Ohio,Binders,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0.2,2016-11-10 00:00:00,CA-2016-145177,1,OFF-LA-10001613,Avery File Folder Labels,3.3408,4,East,1,9.216,Home Office,Standard Class,Ohio,Labels,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0.2,2016-11-10 00:00:00,CA-2016-145177,1,OFF-PA-10000682,Xerox 1924,1.6762,1,East,1,4.624,Home Office,Standard Class,Ohio,Paper,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0.2,2016-11-10 00:00:00,CA-2016-145177,1,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",7.5087,3,East,1,22.248,Home Office,Standard Class,Ohio,Paper,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0.2,2016-11-10 00:00:00,CA-2016-145177,1,OFF-PA-10004039,Xerox 1882,32.4684,2,East,1,89.568,Home Office,Standard Class,Ohio,Paper,2016,Qtr 4,November,14
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0,2017-05-18 00:00:00,CA-2017-117401,1,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,197.9208,7,Central,1,706.86,Home Office,Second Class,Missouri,Appliances,2017,Qtr 2,May,22
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0,2017-05-18 00:00:00,CA-2017-117401,1,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",20.7312,7,Central,1,43.19,Home Office,Second Class,Missouri,Binders,2017,Qtr 2,May,22
Office Supplies,Springfield,United States,QJ-19255,Quincy Jones,0,2016-10-15 00:00:00,CA-2016-142097,1,OFF-AP-10000696,Holmes Odor Grabber,14.2758,3,South,1,43.26,Corporate,Standard Class,Virginia,Appliances,2016,Qtr 4,October,20
Office Supplies,Springfield,United States,QJ-19255,Quincy Jones,0,2016-10-15 00:00:00,CA-2016-142097,1,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,116.48,7,South,1,232.96,Corporate,Standard Class,Virginia,Binders,2016,Qtr 4,October,20
Office Supplies,Springfield,United States,QJ-19255,Quincy Jones,0,2016-10-15 00:00:00,CA-2016-142097,1,OFF-EN-10002312,#10 Self-Seal White Envelopes,32.6046,6,South,1,66.54,Corporate,Standard Class,Virginia,Envelopes,2016,Qtr 4,October,20
Office Supplies,Springfield,United States,RB-19435,Richard Bierner,0,2017-11-19 00:00:00,CA-2017-146458,1,OFF-AR-10001177,Newell 349,6.6584,7,South,1,22.96,Consumer,Second Class,Virginia,Art,2017,Qtr 4,November,22
Office Supplies,Springfield,United States,RC-19960,Ryan Crowe,0.2,2014-12-06 00:00:00,US-2014-112872,1,OFF-ST-10002205,File Shuttle I and Handi-File,4.6746,3,West,1,53.424,Consumer,Second Class,Oregon,Storage,2014,Qtr 4,December,11
Office Supplies,Springfield,United States,RF-19840,Roy Französisch,0,2016-08-13 00:00:00,CA-2016-125843,1,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,10.7136,4,South,1,22.32,Consumer,First Class,Virginia,Binders,2016,Qtr 3,August,16
Office Supplies,Springfield,United States,RF-19840,Roy Französisch,0,2016-08-13 00:00:00,CA-2016-125843,1,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,51.8,7,South,1,103.6,Consumer,First Class,Virginia,Labels,2016,Qtr 3,August,16
Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,2017-09-10 00:00:00,CA-2017-110905,1,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,7.254,2,Central,1,24.18,Consumer,Second Class,Missouri,Appliances,2017,Qtr 3,September,15
Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,2017-09-10 00:00:00,CA-2017-110905,1,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",14.6157,3,Central,1,33.99,Consumer,Second Class,Missouri,Appliances,2017,Qtr 3,September,15
Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,2017-09-10 00:00:00,CA-2017-110905,1,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,6.5808,3,Central,1,13.71,Consumer,Second Class,Missouri,Binders,2017,Qtr 3,September,15
Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,2017-09-10 00:00:00,CA-2017-110905,1,OFF-BI-10003669,3M Organizer Strips,7.776,3,Central,1,16.2,Consumer,Second Class,Missouri,Binders,2017,Qtr 3,September,15
Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,2017-09-10 00:00:00,CA-2017-110905,1,OFF-PA-10002586,Xerox 1970,11.703,5,Central,1,24.9,Consumer,Second Class,Missouri,Paper,2017,Qtr 3,September,15
Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,2017-09-10 00:00:00,CA-2017-110905,1,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,17.1774,3,Central,1,286.29,Consumer,Second Class,Missouri,Storage,2017,Qtr 3,September,15
Office Supplies,Springfield,United States,SB-20290,Sean Braxton,0.7,2017-11-13 00:00:00,US-2017-165344,1,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,-7.48,10,East,1,11.22,Corporate,First Class,Ohio,Binders,2017,Qtr 4,November,15
Office Supplies,Springfield,United States,SC-20695,Steve Chapman,0.2,2016-12-11 00:00:00,US-2016-151260,1,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,9.192,4,East,1,73.536,Corporate,First Class,Ohio,Appliances,2016,Qtr 4,December,14
Office Supplies,Springfield,United States,SE-20110,Sanjit Engle,0.2,2014-11-25 00:00:00,US-2014-107993,1,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,8.2901,7,West,1,51.016,Consumer,Standard Class,Oregon,Art,2014,Qtr 4,November,30
Office Supplies,Springfield,United States,SH-20395,Shahid Hopkins,0.7,2017-05-04 00:00:00,CA-2017-168900,1,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,-1.9275,1,East,1,2.313,Consumer,Standard Class,Ohio,Binders,2017,Qtr 2,May,9
Office Supplies,Springfield,United States,SW-20245,Scot Wooten,0.7,2014-07-20 00:00:00,CA-2014-142965,1,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,-21.888,3,East,1,27.36,Consumer,Same Day,Ohio,Binders,2014,Qtr 3,July,20
Office Supplies,Springfield,United States,SW-20245,Scot Wooten,0.2,2014-07-20 00:00:00,CA-2014-142965,1,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,-5.1968,1,East,1,25.984,Consumer,Same Day,Ohio,Storage,2014,Qtr 3,July,20
Office Supplies,Springfield,United States,TP-21130,Theone Pippenger,0.2,2015-04-14 00:00:00,CA-2015-116841,1,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,2.6406,1,West,1,35.208,Consumer,Standard Class,Oregon,Appliances,2015,Qtr 2,April,18
